"lon","lat","month","ma"
130.1012,47.3557,"202006",73.9032258064516
123.9166,47.3833,"202006",86.5806451612903
128.8702,47.7175,"202006",63.8709677419355
127.5113,50.241,"202006",66.8709677419355
127.4906,50.254,"202006",63.6129032258064
124.0953,50.4308,"202006",78.3870967741936
113.495,22.2293,"202007",54
113.574,22.2611,"202007",56.7741935483871
114.2169,22.2845,"202007",56.1290322580645
113.9411,22.2903,"202007",46.3870967741936
113.9767,22.3908,"202007",51.5483870967742
113.434,22.4886,"202007",77.1612903225806
113.402,22.5078,"202007",76.9677419354839
113.369,22.5211,"202007",74
113.024,22.5328,"202007",70.0645161290323
114.494,22.5422,"202007",62.3548387096774
113.365,22.5481,"202007",76.741935483871
114.096,22.55,"202007",60.2903225806452
114.117,22.5625,"202007",63.258064516129
113.891,22.5794,"202007",53.1290322580645
113.074,22.5811,"202007",80.8064516129032
113.0819,22.5931,"202007",80.5161290322581
113.104,22.6069,"202007",77.5161290322581
114.41,22.6342,"202007",61.0645161290323
114.24,22.7267,"202007",78.0645161290323
114.5317,22.7422,"202007",83.1935483870968
114.085,22.75,"202007",63.1612903225806
113.257,22.7628,"202007",97.9677419354839
115.3652,22.775,"202007",71.0645161290323
115.3622,22.7925,"202007",69.4516129032258
113.292,22.8054,"202007",95.7741935483871
112.844,22.8693,"202007",94.1935483870968
112.0391,22.9169,"202007",85
112.0369,22.9394,"202007",81.258064516129
113.352,22.9477,"202007",124.612903225806
112.0538,22.9538,"202007",82.3225806451613
113.7383,22.9658,"202007",118.129032258065
113.134,23.0048,"202007",112.741935483871
113.7944,23.0127,"202007",121.258064516129
113.7461,23.0277,"202007",109.677419354839
113.105,23.0395,"202007",119.548387096774
112.471,23.0528,"202007",87.9032258064516
112.427,23.0706,"202007",85.8387096774194
114.405,23.0799,"202007",105.548387096774
113.348,23.0916,"202007",129.967741935484
113.26,23.1331,"202007",135.225806451613
113.235,23.1422,"202007",122.58064516129
113.281,23.1569,"202007",116.870967741935
112.885,23.1572,"202007",108.290322580645
112.565,23.1617,"202007",90.2258064516129
112.863,23.1886,"202007",113.483870967742
113.568,23.2783,"202007",130.870967741935
113.215,23.3917,"202007",143.709677419355
113.0478,23.6886,"202007",135.806451612903
113.0148,25.7706,"202007",101.548387096774
114.9347,25.8311,"202007",121.161290322581
114.9483,25.8453,"202007",121.290322580645
113.0137,25.9026,"202007",101.064516129032
114.9069,25.9209,"202007",123
111.6287,26.2023,"202007",74.5161290322581
111.6288,26.23,"202007",72.8387096774194
111.615,26.4203,"202007",78.1612903225806
111.6038,26.4329,"202007",78.7096774193548
111.6041,26.4485,"202007",73.8064516129032
112.6331,26.8617,"202007",95.741935483871
112.6235,26.8922,"202007",92.1290322580645
112.5715,26.9016,"202007",91.258064516129
112.6186,26.9188,"202007",94.0967741935484
114.9836,27.0635,"202007",114.066666666667
115.0144,27.0826,"202007",107.483870967742
114.9857,27.1112,"202007",113
114.9919,27.1254,"202007",111.774193548387
111.4555,27.2318,"202007",79.4193548387097
111.4379,27.259,"202007",73.9032258064516
111.5245,27.2862,"202007",77.9677419354839
109.9841,27.5311,"202007",75.9677419354839
109.9499,27.5413,"202007",77.8387096774194
109.9644,27.5693,"202007",76.0322580645161
113.8707,27.6151,"202007",83.8064516129032
113.8734,27.6397,"202007",92.6774193548387
113.8424,27.6399,"202007",92.4516129032258
111.9934,27.7,"202007",96.2903225806452
109.1845,27.7189,"202007",66.3548387096774
109.1901,27.725,"202007",65.2258064516129
112.0219,27.7341,"202007",85.0645161290323
111.9954,27.755,"202007",86.1935483870968
114.917,27.7989,"202007",75.8709677419355
114.352,27.7997,"202007",93.2258064516129
114.3856,27.8075,"202007",93.4516129032258
112.92,27.8169,"202007",100
113.1347,27.8244,"202007",105.032258064516
114.9642,27.8318,"202007",91.7741935483871
113.2513,27.8336,"202007",87.3548387096774
113.13,27.8527,"202007",104.677419354839
112.9183,27.8575,"202007",91.4193548387097
112.9555,27.8611,"202007",103.483870967742
113.1666,27.8666,"202007",109.032258064516
113.0952,27.8866,"202007",112.161290322581
112.9075,27.9116,"202007",106.096774193548
112.527,27.915,"202007",78.9354838709677
120.76,27.9747,"202007",111.58064516129
120.677,27.9939,"202007",121.838709677419
120.634,28.0089,"202007",120.516129032258
120.671,28.0167,"202007",121.354838709677
112.984,28.1178,"202007",112.967741935484
112.891,28.1308,"202007",103.838709677419
112.944,28.1897,"202007",111.290322580645
112.979,28.2597,"202007",112.838709677419
109.698,28.2624,"202007",57.8709677419355
119.914,28.4514,"202007",90.4516129032258
119.93,28.4586,"202007",91.7096774193548
112.3499,28.5562,"202007",94.2258064516129
112.3737,28.5795,"202007",88.8709677419355
112.3408,28.6017,"202007",94
112.4036,28.6329,"202007",98.258064516129
121.273,28.6459,"202007",116.225806451613
121.419,28.6542,"202007",117.709677419355
115.931,28.6844,"202007",115.935483870968
115.852,28.6869,"202007",111.870967741935
104.5747,28.7183,"202007",122.677419354839
104.6416,28.7527,"202007",116.064516129032
104.5655,28.7905,"202007",116.064516129032
115.742,28.7994,"202007",93.1290322580645
105.4238,28.8558,"202007",120.903225806452
105.4322,28.8833,"202007",101.645161290323
105.4277,28.9025,"202007",111.774193548387
105.4305,28.9583,"202007",103.064516129032
111.7015,28.9703,"202007",93.3548387096774
118.855,28.9745,"202007",103.903225806452
111.73,29.0755,"202007",91.1290322580645
119.686,29.1029,"202007",123.258064516129
110.4669,29.1291,"202007",64.6774193548387
120.103,29.305,"202007",94.9354838709677
120.055,29.3234,"202007",103.258064516129
104.7683,29.3411,"202007",121.935483870968
113.1209,29.3481,"202007",111.290322580645
110.5446,29.3497,"202007",50.7741935483871
113.0019,29.3538,"202007",116.064516129032
104.7547,29.3627,"202007",114.129032258065
113.1708,29.378,"202007",113.129032258065
113.1505,29.4255,"202007",107.322580645161
113.27,29.474,"202007",110.225806451613
106.634,29.4892,"202007",117.774193548387
106.509,29.5092,"202007",120.096774193548
115.9758,29.5738,"202007",96.0645161290323
105.0622,29.5763,"202007",106.064516129032
103.7606,29.5809,"202007",119
106.296,29.5983,"202007",114.612903225806
103.7535,29.5991,"202007",127.709677419355
115.9022,29.6044,"202007",99.3225806451613
105.0668,29.6065,"202007",103.838709677419
106.65,29.6219,"202007",110.096774193548
115.958,29.7055,"202007",104.806451612903
118.3121,29.7106,"202007",92.5806451612903
106.617,29.7125,"202007",103.870967741935
118.3291,29.7179,"202007",84.0645161290323
106.626,29.7228,"202007",86.6129032258064
115.9877,29.7295,"202007",109.193548387097
121.633,29.7736,"202007",102.064516129032
114.3232,29.8177,"202007",106.741935483871
121.524,29.8506,"202007",100.903225806452
114.2989,29.8527,"202007",99.6451612903226
121.586,29.8633,"202007",102.161290322581
114.3339,29.8679,"202007",107.967741935484
121.554,29.8906,"202007",105.677419354839
121.836,29.9108,"202007",90.741935483871
122.3094,29.9558,"202007",81.8387096774194
121.713,29.9572,"202007",98.0967741935484
103.0133,29.9805,"202007",95.2903225806452
102.9995,29.9844,"202007",101.387096774194
120.605,29.9919,"202007",109.129032258065
102.9997,29.9942,"202007",109.451612903226
122.19,29.9944,"202007",103.774193548387
103.8706,30.0452,"202007",127.322580645161
103.8438,30.0846,"202007",118.193548387097
120.598,30.0911,"202007",128.258064516129
104.6458,30.1174,"202007",112.677419354839
104.6111,30.1233,"202007",117.612903225806
104.6644,30.1344,"202007",108.032258064516
104.6354,30.1346,"202007",106.612903225806
114.9516,30.1727,"202007",110.838709677419
120.27,30.1819,"202007",107.741935483871
115.0424,30.2002,"202007",106.548387096774
120.211,30.21,"202007",107.741935483871
115.0755,30.2306,"202007",109.483870967742
120.19,30.2692,"202007",107.677419354839
118.1416,30.2729,"202007",84.1612903225806
109.4789,30.2783,"202007",93.5806451612903
109.5025,30.2945,"202007",81.5483870967742
120.12,30.3119,"202007",98.8709677419355
112.2549,30.3169,"202007",102.870967741935
112.2016,30.353,"202007",109.645161290323
114.9017,30.3705,"202007",121.322580645161
114.8948,30.392,"202007",121.193548387097
114.8388,30.4092,"202007",112.967741935484
120.301,30.4183,"202007",105.645161290323
106.6337,30.4553,"202007",99.4193548387097
117.0302,30.5076,"202007",100.387096774194
105.5656,30.5307,"202007",101.322580645161
104.0789,30.5706,"202007",138.870967741935
114.3019,30.5943,"202007",139.161290322581
116.9975,30.6073,"202007",98.3225806451613
114.365,30.6217,"202007",130
104.118,30.6361,"202007",129.064516129032
111.355,30.6463,"202007",88.6774193548387
117.5178,30.6546,"202007",97.0322580645161
104.176,30.6872,"202007",145.870967741935
111.2681,30.6934,"202007",98.0967741935484
120.726,30.7478,"202007",120.903225806452
106.0641,30.7636,"202007",74.4838709677419
111.33,30.773,"202007",100.096774193548
106.1063,30.7855,"202007",81.9032258064516
120.744,30.7946,"202007",132.58064516129
106.0805,30.7969,"202007",89.5806451612903
106.103,30.8216,"202007",76.9354838709677
120.07,30.8244,"202007",121.322580645161
106.12,30.8297,"202007",78.8064516129032
117.7473,30.8785,"202007",78.8064516129032
113.9224,30.9242,"202007",102.129032258065
117.7856,30.9412,"202007",84.8387096774194
118.7639,30.9412,"202007",81.4193548387097
117.8112,30.9419,"202007",102.096774193548
118.7268,30.9517,"202007",88.5161290322581
112.1924,30.9716,"202007",110.129032258065
118.7175,30.975,"202007",85.9032258064516
103.613,31.0283,"202007",119.448275862069
112.2264,31.0352,"202007",98.8709677419355
112.2062,31.045,"202007",107.032258064516
120.978,31.0935,"202007",134.354838709677
104.3538,31.1108,"202007",133.161290322581
104.4052,31.1166,"202007",128.741935483871
104.4219,31.1208,"202007",138.548387096774
104.3883,31.1333,"202007",129.967741935484
121.412,31.1654,"202007",128.516129032258
120.6394,31.1676,"202007",157.838709677419
107.5128,31.1965,"202007",84.0322580645161
121.478,31.2036,"202007",130.516129032258
107.4679,31.2094,"202007",75.1290322580645
107.5008,31.2117,"202007",71.0322580645161
107.5161,31.2193,"202007",81.5161290322581
121.425,31.2261,"202007",133.677419354839
121.4,31.238,"202007",129.129032258065
120.561,31.2472,"202007",140.935483870968
121.536,31.2659,"202007",127.548387096774
120.613,31.2703,"202007",140.322580645161
120.669,31.3097,"202007",130.451612903226
118.3708,31.3177,"202007",100.483870967742
120.596,31.3264,"202007",142.774193548387
118.3527,31.3508,"202007",104.096774193548
119.8217,31.3524,"202007",155.096774193548
119.7924,31.3679,"202007",148.806451612903
120.641,31.3708,"202007",141.387096774194
119.4799,31.4104,"202007",143.645161290323
118.37,31.4188,"202007",113.612903225806
104.7536,31.4538,"202007",110.258064516129
104.6716,31.4655,"202007",125.064516129032
104.7777,31.4747,"202007",109.290322580645
120.242,31.5031,"202007",151.387096774194
104.7283,31.5072,"202007",119.677419354839
120.354,31.5475,"202007",149.322580645161
120.354,31.5848,"202007",143.129032258065
118.4827,31.6438,"202007",110.870967741935
120.7431,31.6567,"202007",154.806451612903
113.3808,31.6905,"202007",103.129032258065
118.48,31.6927,"202007",114.258064516129
119.935,31.7039,"202007",143.58064516129
118.6438,31.7133,"202007",111.548387096774
113.3802,31.7244,"202007",101.612903225806
118.5105,31.7505,"202007",115.064516129032
116.4833,31.7615,"202007",120.838709677419
116.5113,31.7776,"202007",122.903225806452
117.196,31.7848,"202007",112.129032258065
116.5421,31.7942,"202007",121.258064516129
117.302,31.7956,"202007",104.870967741935
117.124,31.8516,"202007",116.806451612903
117.25,31.8572,"202007",118.193548387097
117.336,31.8585,"202007",112.193548387097
117.259,31.8706,"202007",110
117.307,31.8766,"202007",94.9354838709677
102.2349,31.8925,"202007",71.4516129032258
117.16,31.9051,"202007",126.967741935484
119.905,31.9108,"202007",135.806451612903
120.3078,31.9176,"202007",154.806451612903
120.94,31.93,"202007",107.870967741935
117.266,31.9438,"202007",96.0967741935484
120.913,31.96,"202007",116.903225806452
119.1639,31.9604,"202007",159.870967741935
120.86,32.0005,"202007",120.548387096774
118.777,32.0144,"202007",126.483870967742
112.161,32.0171,"202007",118.258064516129
120.87,32.02,"202007",113.806451612903
118.803,32.0314,"202007",127.612903225806
120.81,32.0417,"202007",110.225806451613
112.141,32.0543,"202007",126.258064516129
118.749,32.0572,"202007",128.096774193548
118.795,32.0775,"202007",114.064516129032
113.9847,32.0786,"202007",110.129032258065
112.2108,32.0865,"202007",114.967741935484
118.626,32.0878,"202007",124.806451612903
114.1265,32.1064,"202007",115.354838709677
118.803,32.1083,"202007",111.322580645161
114.0594,32.1136,"202007",109.935483870968
119.43,32.1319,"202007",131.870967741935
119.68,32.1883,"202007",124.870967741935
119.491,32.215,"202007",137.58064516129
118.3302,32.2761,"202007",124.258064516129
118.3143,32.3131,"202007",126.032258064516
119.389,32.3761,"202007",133.032258064516
105.8343,32.4273,"202007",93.4516129032258
105.8421,32.4327,"202007",93.741935483871
105.8213,32.4374,"202007",95.1290322580645
119.9219,32.4611,"202007",110.483870967742
119.9,32.4867,"202007",113.645161290323
110.8879,32.5684,"202007",120.129032258065
116.8588,32.6,"202007",134.096774193548
116.9606,32.6137,"202007",125.483870967742
116.6377,32.6178,"202007",128.58064516129
116.8502,32.6251,"202007",117.193548387097
110.7855,32.6485,"202007",105.709677419355
109.0368,32.6646,"202007",93.9677419354839
116.8166,32.7813,"202007",131.838709677419
115.8318,32.8799,"202007",121.258064516129
117.4223,32.8911,"202007",122.645161290323
117.4008,32.9289,"202007",115.354838709677
117.3144,32.9357,"202007",121.741935483871
117.3644,32.9452,"202007",112.870967741935
117.3599,32.9643,"202007",118.870967741935
120.156,33.3942,"202007",119.516129032258
120.225,33.3947,"202007",109.161290322581
120.118,33.4022,"202007",114.258064516129
119.135,33.5039,"202007",114.838709677419
119.007,33.575,"202007",122.870967741935
119.036,33.5981,"202007",104.870967741935
119.0122,33.627,"202007",122.225806451613
116.9816,33.6466,"202007",129.032258064516
115.7755,33.8481,"202007",147.322580645161
116.8131,33.8931,"202007",144.193548387097
116.7936,33.9456,"202007",134.161290322581
118.321,33.9506,"202007",133.41935483871
108.906,34.1546,"202007",164.548387096774
108.985,34.1978,"202007",141.032258064516
117.256,34.2153,"202007",136.645161290323
108.883,34.2303,"202007",163.354838709677
108.94,34.2324,"202007",157.806451612903
109.06,34.2572,"202007",152.161290322581
108.993,34.2629,"202007",162.354838709677
108.954,34.2712,"202007",154.41935483871
108.882,34.2749,"202007",171.612903225806
117.167,34.2761,"202007",130.709677419355
117.2933,34.2778,"202007",133.516129032258
117.244,34.2911,"202007",139.483870967742
107.0766,34.3016,"202007",124.838709677419
108.6763,34.318,"202007",160.935483870968
107.1606,34.3486,"202007",122.161290322581
107.1905,34.3672,"202007",129.612903225806
109.2186,34.3731,"202007",147.258064516129
108.869,34.378,"202007",152.387096774194
108.72,34.3958,"202007",151.290322580645
109.5002,34.5002,"202007",150.967741935484
109.4305,34.505,"202007",145.129032258065
109.5291,34.51,"202007",141
119.176,34.5885,"202007",126.064516129032
112.3844,34.623,"202007",168.838709677419
112.4266,34.6247,"202007",148.322580645161
112.3938,34.6511,"202007",156.193548387097
109.2,34.6575,"202007",156.225806451613
112.3627,34.6691,"202007",160.096774193548
112.5033,34.6866,"202007",159.516129032258
112.4663,34.6869,"202007",159.774193548387
111.1927,34.7772,"202007",147.806451612903
111.1983,34.8013,"202007",149.161290322581
108.9635,34.8713,"202007",153.612903225806
110.9688,35.0342,"202007",155.41935483871
111.0236,35.0513,"202007",156.612903225806
109.0666,35.0666,"202007",143.741935483871
109.0666,35.0833,"202007",139.709677419355
111.0415,35.1075,"202007",148.58064516129
113.1992,35.2687,"202007",179.064516129032
112.8324,35.4791,"202007",170
112.8729,35.4876,"202007",173.451612903226
112.8476,35.49,"202007",165.548387096774
114.2938,35.7309,"202007",167.516129032258
107.6415,35.7321,"202007",115.709677419355
114.3016,35.7504,"202007",166.645161290323
115.0655,35.7803,"202007",153.129032258065
111.4916,36.0416,"202007",197.806451612903
111.553,36.0783,"202007",185.612903225806
111.5169,36.0822,"202007",189.193548387097
111.5025,36.0875,"202007",185.161290322581
114.3979,36.0902,"202007",178.354838709677
114.3033,36.11,"202007",169.290322580645
117.1186,36.1461,"202007",163.322580645161
113.1097,36.1541,"202007",163.870967741935
113.0927,36.1853,"202007",165.032258064516
113.0972,36.1938,"202007",164.161290322581
113.0885,36.2126,"202007",160.129032258065
117.6815,36.2215,"202007",166.129032258065
115.9738,36.4445,"202007",165.193548387097
114.491,36.5711,"202007",160.290322580645
109.4822,36.5766,"202007",122.032258064516
109.4788,36.6,"202007",132.322580645161
109.5135,36.6105,"202007",132.387096774194
114.53,36.6106,"202007",151.838709677419
114.5,36.6114,"202007",162.838709677419
116.988,36.6114,"202007",179.096774193548
109.413,36.6275,"202007",128.41935483871
116.93,36.67,"202007",179.58064516129
117.5413,36.7099,"202007",181.032258064516
117.5481,36.7147,"202007",192.548387096774
118.0394,36.8091,"202007",189.516129032258
118.2958,36.8116,"202007",184
114.473,37.0556,"202007",171.322580645161
117.9546,37.3843,"202007",178.161290322581
118.4964,37.468,"202007",185.516129032258
111.1349,37.5338,"202007",154.258064516129
112.7591,37.6921,"202007",169.741935483871
112.7078,37.6975,"202007",172.806451612903
112.7304,37.7049,"202007",172.290322580645
112.469,37.7124,"202007",176.096774193548
112.477,37.7814,"202007",180.838709677419
112.57,37.8195,"202007",189.870967741935
112.537,37.8692,"202007",187.741935483871
113.4827,37.8696,"202007",164.451612903226
112.522,37.8873,"202007",197.838709677419
114.3397,37.8925,"202007",164.774193548387
114.455,38.0048,"202007",170.58064516129
112.434,38.0108,"202007",177.58064516129
114.509,38.0456,"202007",181.322580645161
114.439,38.1659,"202007",167.709677419355
109.7405,38.2496,"202007",156.677419354839
109.7335,38.2844,"202007",158.354838709677
109.7515,38.2917,"202007",150.58064516129
116.845,38.3128,"202007",163.774193548387
109.7209,38.3253,"202007",151.096774193548
112.7327,38.4234,"202007",157.806451612903
115.448,38.8342,"202007",161.129032258065
115.507,38.8644,"202007",176.161290322581
115.51,38.8892,"202007",159.903225806452
115.459,38.9058,"202007",153.741935483871
116.671,39.5113,"202007",168.58064516129
116.725,39.5272,"202007",176.741935483871
116.76,39.5671,"202007",174.483870967742
118.193,39.6232,"202007",205.806451612903
119.514,39.8352,"202007",182.838709677419
116.366,39.8673,"202007",162.096774193548
116.434,39.8745,"202007",172.774193548387
116.225,39.9279,"202007",163.612903225806
119.525,39.9343,"202007",172.58064516129
116.361,39.9425,"202007",175.741935483871
119.59,39.95,"202007",163
116.434,39.9522,"202007",183.903225806452
116.473,39.9716,"202007",164.677419354839
116.315,39.9934,"202007",167.806451612903
116.72,40.1438,"202007",175.677419354839
124.3932,40.1454,"202007",104.483870967742
116.23,40.1952,"202007",158.709677419355
116.17,40.2864,"202007",155.967741935484
122.1726,40.6662,"202007",156.870967741935
114.89,40.7622,"202007",147.967741935484
114.85,40.8,"202007",155.129032258065
114.85,40.8167,"202007",142.612903225806
121.0653,40.8441,"202007",157.096774193548
114.867,40.8667,"202007",147
117.956,40.9082,"202007",142.838709677419
117.914,40.9772,"202007",141.032258064516
122.9636,41.0897,"202007",145.258064516129
121.1311,41.1072,"202007",152.129032258065
123.0413,41.1447,"202007",157.225806451613
122.0611,41.1554,"202007",154.870967741935
123.7591,41.2902,"202007",135.935483870968
123.8204,41.3476,"202007",118.483870967742
123.8452,41.3702,"202007",135.032258064516
123.7405,41.3713,"202007",133.064516129032
125.9318,41.7192,"202007",100.483870967742
125.9813,41.7531,"202007",105
123.478,41.7775,"202007",162.483870967742
123.4,41.7971,"202007",168.064516129032
123.7108,41.8373,"202007",174.58064516129
123.0877,41.8863,"202007",172
126.4088,41.9223,"202007",107.516129032258
126.4131,41.9439,"202007",110.870967741935
121.6102,42.004,"202007",156.58064516129
121.6611,42.033,"202007",164.096774193548
121.6909,42.0691,"202007",164.967741935484
123.7267,42.2227,"202007",143.935483870968
123.8754,42.2965,"202007",144.709677419355
125.1378,42.8789,"202007",135.096774193548
129.374,42.8801,"202007",93.4193548387097
129.4959,42.8967,"202007",91.5806451612903
129.5129,42.9139,"202007",90.4838709677419
124.3481,43.1769,"202007",147.516129032258
125.633,43.55,"202007",126.58064516129
122.2608,43.6801,"202007",143.451612903226
125.454,43.7878,"202007",128.58064516129
125.25,43.8167,"202007",132.354838709677
126.4963,43.825,"202007",125.41935483871
126.5508,43.833,"202007",120.838709677419
125.417,43.8667,"202007",131.354838709677
125.325,43.8694,"202007",133.032258064516
126.54,43.8858,"202007",122.548387096774
125.287,43.9099,"202007",125
125.323,43.9167,"202007",126.935483870968
129.6466,44.5498,"202007",102.709677419355
129.61,44.5658,"202007",93.741935483871
129.6455,44.6086,"202007",99.1290322580645
124.8057,45.1449,"202007",126.741935483871
130.9692,45.2952,"202007",70.741935483871
130.938,45.3013,"202007",75.1290322580645
126.979,45.5422,"202007",113.451612903226
126.615,45.61,"202007",138.709677419355
122.8435,45.6187,"202007",114.612903225806
126.685,45.7319,"202007",136.290322580645
126.542,45.755,"202007",142.870967741935
126.635,45.7667,"202007",117.451612903226
130.8777,45.8101,"202007",105.225806451613
126.561,45.8167,"202007",129.193548387097
126.6106,45.9819,"202007",126.806451612903
122.0415,46.0664,"202007",123.806451612903
121.9518,46.0771,"202007",124.096774193548
124.8833,46.4166,"202007",135.548387096774
131.1499,46.6247,"202007",80.9677419354839
124.85,46.6333,"202007",134.4
127.0001,46.6393,"202007",114.064516129032
131.1617,46.6491,"202007",96.9354838709677
126.9685,46.6539,"202007",118.774193548387
130.3608,46.7576,"202007",100.290322580645
130.2868,46.8079,"202007",97.3548387096774
130.3543,46.8086,"202007",93
130.4066,46.8256,"202007",106.516129032258
123.6166,47.1833,"202007",124.612903225806
130.2705,47.2811,"202007",88.741935483871
130.342,47.3284,"202007",87.9354838709677
130.2741,47.3353,"202007",90.3870967741936
130.1012,47.3557,"202007",95.3548387096774
123.9166,47.3833,"202007",118.516129032258
128.8702,47.7175,"202007",99.6774193548387
127.5113,50.241,"202007",97.8064516129032
127.4906,50.254,"202007",89.9032258064516
124.0953,50.4308,"202007",117.548387096774
113.495,22.2293,"202008",77.7096774193548
113.574,22.2611,"202008",84.1290322580645
114.2169,22.2845,"202008",83.3225806451613
113.9411,22.2903,"202008",76.0967741935484
113.9767,22.3908,"202008",83.3225806451613
113.434,22.4886,"202008",91.1290322580645
113.402,22.5078,"202008",92.5483870967742
113.369,22.5211,"202008",92.9032258064516
113.024,22.5328,"202008",104.41935483871
114.494,22.5422,"202008",83.2903225806452
113.365,22.5481,"202008",92.9032258064516
114.096,22.55,"202008",83.7096774193548
114.117,22.5625,"202008",79.1935483870968
113.891,22.5794,"202008",78.8709677419355
113.074,22.5811,"202008",112.838709677419
113.0819,22.5931,"202008",108
113.104,22.6069,"202008",110.548387096774
114.41,22.6342,"202008",83.3225806451613
114.24,22.7267,"202008",96.2903225806452
114.5317,22.7422,"202008",89.3870967741936
114.085,22.75,"202008",86
113.257,22.7628,"202008",121.032258064516
115.3652,22.775,"202008",87.258064516129
115.3622,22.7925,"202008",86.2258064516129
113.292,22.8054,"202008",114.774193548387
112.844,22.8693,"202008",123.064516129032
112.0391,22.9169,"202008",91.8709677419355
112.0369,22.9394,"202008",86.4838709677419
113.352,22.9477,"202008",136.58064516129
112.0538,22.9538,"202008",82.4193548387097
113.7383,22.9658,"202008",126.741935483871
113.134,23.0048,"202008",127.483870967742
113.7944,23.0127,"202008",134.741935483871
113.7461,23.0277,"202008",124.032258064516
113.105,23.0395,"202008",132.387096774194
112.471,23.0528,"202008",103.935483870968
112.427,23.0706,"202008",93.4838709677419
114.405,23.0799,"202008",100.161290322581
113.348,23.0916,"202008",149.161290322581
113.26,23.1331,"202008",155.774193548387
113.235,23.1422,"202008",136.967741935484
113.281,23.1569,"202008",123.870967741935
112.885,23.1572,"202008",130.677419354839
112.565,23.1617,"202008",100.354838709677
112.863,23.1886,"202008",129.096774193548
113.568,23.2783,"202008",118.032258064516
113.215,23.3917,"202008",143.451612903226
113.0478,23.6886,"202008",126.741935483871
113.0148,25.7706,"202008",104.548387096774
114.9347,25.8311,"202008",127.645161290323
114.9483,25.8453,"202008",110.870967741935
113.0137,25.9026,"202008",104.677419354839
114.9069,25.9209,"202008",121.612903225806
111.6287,26.2023,"202008",93.9354838709677
111.6288,26.23,"202008",86.258064516129
111.615,26.4203,"202008",94.0645161290323
111.6038,26.4329,"202008",92.741935483871
111.6041,26.4485,"202008",88.9032258064516
112.6331,26.8617,"202008",106.741935483871
112.6235,26.8922,"202008",102.548387096774
112.5715,26.9016,"202008",103.516129032258
112.6186,26.9188,"202008",109.322580645161
114.9836,27.0635,"202008",107.967741935484
115.0144,27.0826,"202008",100.354838709677
114.9857,27.1112,"202008",110.548387096774
114.9919,27.1254,"202008",106.41935483871
111.4555,27.2318,"202008",98.4193548387097
111.4379,27.259,"202008",94.9354838709677
111.5245,27.2862,"202008",91.5161290322581
109.9841,27.5311,"202008",85.6774193548387
109.9499,27.5413,"202008",88.3225806451613
109.9644,27.5693,"202008",78.9354838709677
113.8707,27.6151,"202008",97.2258064516129
113.8734,27.6397,"202008",101.032258064516
113.8424,27.6399,"202008",102.064516129032
111.9934,27.7,"202008",108.806451612903
109.1845,27.7189,"202008",72.4193548387097
109.1901,27.725,"202008",78.4838709677419
112.0219,27.7341,"202008",96.6129032258064
111.9954,27.755,"202008",99.8387096774194
114.917,27.7989,"202008",92.7096774193548
114.352,27.7997,"202008",99.1935483870968
114.3856,27.8075,"202008",102.064516129032
112.92,27.8169,"202008",118.645161290323
113.1347,27.8244,"202008",118.129032258065
114.9642,27.8318,"202008",96.6129032258064
113.2513,27.8336,"202008",104.967741935484
113.13,27.8527,"202008",113.322580645161
112.9183,27.8575,"202008",112.806451612903
112.9555,27.8611,"202008",115.387096774194
113.1666,27.8666,"202008",123.967741935484
113.0952,27.8866,"202008",126.096774193548
112.9075,27.9116,"202008",124.58064516129
112.527,27.915,"202008",96.0322580645161
120.76,27.9747,"202008",83.3225806451613
120.677,27.9939,"202008",89.6129032258064
120.634,28.0089,"202008",91.7741935483871
120.671,28.0167,"202008",86.7096774193548
112.984,28.1178,"202008",128.58064516129
112.891,28.1308,"202008",127.516129032258
112.944,28.1897,"202008",130.129032258065
112.979,28.2597,"202008",128.322580645161
109.698,28.2624,"202008",76.4516129032258
119.914,28.4514,"202008",89.0645161290323
119.93,28.4586,"202008",91.3548387096774
112.3499,28.5562,"202008",106.774193548387
112.3737,28.5795,"202008",104.903225806452
112.3408,28.6017,"202008",111.225806451613
112.4036,28.6329,"202008",122.645161290323
121.273,28.6459,"202008",91.5161290322581
121.419,28.6542,"202008",82.4193548387097
115.931,28.6844,"202008",107.129032258065
115.852,28.6869,"202008",122.290322580645
104.5747,28.7183,"202008",131.58064516129
104.6416,28.7527,"202008",122.387096774194
104.5655,28.7905,"202008",123.451612903226
115.742,28.7994,"202008",100.903225806452
105.4238,28.8558,"202008",147.354838709677
105.4322,28.8833,"202008",130.41935483871
105.4277,28.9025,"202008",144.290322580645
105.4305,28.9583,"202008",135.483870967742
111.7015,28.9703,"202008",102.064516129032
118.855,28.9745,"202008",104.41935483871
111.73,29.0755,"202008",107.064516129032
119.686,29.1029,"202008",115.516129032258
110.4669,29.1291,"202008",62
120.103,29.305,"202008",129.838709677419
120.055,29.3234,"202008",146.741935483871
104.7683,29.3411,"202008",132.142857142857
113.1209,29.3481,"202008",118.225806451613
110.5446,29.3497,"202008",79.6129032258064
113.0019,29.3538,"202008",126.870967741935
104.7547,29.3627,"202008",128.161290322581
113.1708,29.378,"202008",124.838709677419
113.1505,29.4255,"202008",119.096774193548
113.27,29.474,"202008",118.645161290323
106.634,29.4892,"202008",145.967741935484
106.509,29.5092,"202008",156.290322580645
115.9758,29.5738,"202008",109.935483870968
105.0622,29.5763,"202008",130.935483870968
